exchange,year,fqtr,comname,ticker,TOTAL_PRODUCTION,OIL_PRODUCTION,NGL_PRODUCTION,GAS_PRODUCTION,PRICE_OIL_HEDGED,PRICE_GAS_HEDGED,PRICE_OIL_UNHEDGED,PRICE_GAS_UNHEDGED,TOTAL_LINE_OF_CREDIT,TOTAL_CREDIT_UTILIZED,AVAIL_LINE_OF_CREDIT,Debt_Yr_1,Debt_YR_23,Debt_YR_45,Debt_yr_ge5,Remaining_DEBT
US,2012,1,    Murphy Oil Corp,MUR,195.0958333,107.49,,525.635,97.61,4.26,,,,324.3,,,,,,
US,2011,4,    Murphy Oil Corp,MUR,190.103,108.771,,487.991,96.9,3.67,,,1500,162.906,1337.094,350.005,0.094,0.106,249.353,599.558
US,2011,3,    Murphy Oil Corp,MUR,174.8008333,96.437,,470.183,95.95,5.6,,,,251.5,,,,,,
US,2011,2,    Murphy Oil Corp,MUR,170.4566667,94.242,,457.288,99.21,4.86,,,,332.2,,,,,,
US,2011,1,    Murphy Oil Corp,MUR,182.152,113.313,,413.034,87.18,4.32,,,,72.4,,,,,,
US,2010,4,    Murphy Oil Corp,MUR,177.9173333,117.084,,365,73.6,3.95,,,1905,340,1565,0.041,689.935,0.099,249.316,939.391
US,2010,3,    Murphy Oil Corp,MUR,181.7331667,119.899,,371.005,65.45,4.31,,,,154.5,,,,,,
US,2010,2,    Murphy Oil Corp,MUR,189.9506667,131.983,,347.806,64.68,3.74,,,,215.4,,,,,,
US,2010,1,    Murphy Oil Corp,MUR,196.2258333,139.06,,342.995,64.89,4.1,,,,59.4,,,,,,
US,2009,4,    Murphy Oil Corp,MUR,189.2755,138.269,,306.039,67.59,3.11,,,1962.5,625,1337.5,0.038,1038.815,65.094,249.274,1353.221
US,2009,3,    Murphy Oil Corp,MUR,162.0035,131.637,,182.199,61.13,2.15,,,,166,,,,,,
US,2009,2,    Murphy Oil Corp,MUR,142.7171667,118.145,,147.433,53.55,2.4,,,,132.5,,,,,,
US,2009,1,    Murphy Oil Corp,MUR,157.8695,139.318,,111.309,43.15,3.7,,,,104.3,,,,,,
US,2008,4,    Murphy Oil Corp,MUR,138.0131667,129.257,,52.537,49.51,6.61,,,,,,2.6,0,778.1,248.1,1028.794
US,2008,3,    Murphy Oil Corp,MUR,126.455,118.797,,45.948,112.55,11.55,,,,,,,,,,
US,2008,2,    Murphy Oil Corp,MUR,120.6161667,111.493,,54.739,115.35,11.66,,,,,,,,,,
US,2008,1,    Murphy Oil Corp,MUR,124.8361667,113.339,,68.983,89.51,8.63,,,,,,,,,,
US,2007,4,    Murphy Oil Corp,MUR,125.1523333,113.341,,70.868,79.19,7.57,,,1962,,440,5.2,3.1,1265,248.1,
US,2007,3,    Murphy Oil Corp,MUR,97.24733333,87.962,,55.712,63.96,6.27,,,5695,,5695,,,,,
US,2007,2,    Murphy Oil Corp,MUR,89.37883333,79.949,,56.579,57.19,7.86,,,5969,,5695,,,,,
US,2007,1,    Murphy Oil Corp,MUR,94.7415,84.555,,61.119,47.86,7.22,,,,103.1,,,,,,
US,2006,4,    Murphy Oil Corp,MUR,92.51366667,83.105,,56.449,47.81,7.1,,,,,,4.5,7.1,235,598.1,
US,2006,3,    Murphy Oil Corp,MUR,91.95133333,79.642,,73.856,55.5,6.86,,,1040,0,1040,,,,,
US,2006,2,    Murphy Oil Corp,MUR,105.2726667,90.695,,87.466,54.1,7.1,,,1000,0,1000,,,,,
US,2006,1,    Murphy Oil Corp,MUR,112.0056667,98.074,,83.59,49.11,9.14,,,,54.6,,,,,,
US,2005,4,    Murphy Oil Corp,MUR,103.45,91.477,,71.838,44.91,11.74,,,1000,,1000,4.5,11.7,0,597.9,
US,2005,3,    Murphy Oil Corp,MUR,105.742,94.151,,69.544,53,8.36,,,1000,0,1000,,,,,
US,2005,2,    Murphy Oil Corp,MUR,128.848,111.03,,106.908,43.135,7.0618,,,1000,,1000,,,,,
US,2005,1,    Murphy Oil Corp,MUR,127.488,108.738,,112.502,80.03,13.2,,,,55.4,,,,,,
US,2004,4,    Murphy Oil Corp,MUR,108.7831667,93.834,,89.695,38.8406,7.3125,,,700,,700,50.727,13.037,2.622,597.696,
US,2004,3,    Murphy Oil Corp,MUR,104.9043333,88.428,,98.858,39.26,5.91,,,,51.8,,,,,,
US,2019,2,    Noble Energy Inc,NBL,349,130,68,903,58.98,2.22,58.88,2.22,4000,,4000,,,,,6866
US,2019,1,    Noble Energy Inc,NBL,337,127,63,884,,,54.239,2.7657,4000,,4000,,,,,6738
US,2018,4,    Noble Energy Inc,NBL,350,138,67,876,,,54.1757,2.696,4719,,4719,0,1500,160,4792,6675
US,2018,3,    Noble Energy Inc,NBL,345,123,68,922,,,66.5,2.66,4000,,4000,,,,,6442
US,2018,2,    Noble Energy Inc,NBL,346,127,67,917,65.93,2.57,65.77,2.57,4000,,4000,,,,,6422
US,2018,1,    Noble Energy Inc,NBL,370,139,69,971,62.64,2.9,62.6,2.9,4000,,4000,,,,,6909
US,2017,4,    Noble Energy Inc,NBL,380,141,70,1012,,,55.3158,2.8953,3770,,3770,0,230,1464,4892,6859
US,2017,3,    Noble Energy Inc,NBL,355,129,63,978,,,47.27,2.65,4350,,475,0,550,1379,4910,7314
US,2017,2,    Noble Energy Inc,NBL,408,134,67,1239,46.49,3.13,46.4,3.13,4000,,4000,,,,,6929
US,2017,1,    Noble Energy Inc,NBL,382,119,55,1245,49.7,3.23,49.7,3.23,4000,,4000,,,,,6739
US,2016,4,    Noble Energy Inc,NBL,410,131,56,1338,47.41,2.63,47.41,2.63,4000,,4000,0,,,3810,7114
US,2016,3,    Noble Energy Inc,NBL,425,123,62,1445,41.67,2.61,41.67,2.61,4000,,4000,,,,,7589
US,2016,2,    Noble Energy Inc,NBL,427,124,64,1433,41.51,2.16,41.51,2.16,4000,,4000,,,,,7589
US,2016,1,    Noble Energy Inc,NBL,416,130,57,1371,31.04,2.3,31.04,2.3,4000,,4000,,,,,7589
US,2015,4,    Noble Energy Inc,NBL,422,138,59,1349,38.75,2.19,38.75,2.19,4000,,4000,0,0,1000,6573,7976
US,2015,3,    Noble Energy Inc,NBL,379,112,55,1275,43.3,2.5,43.3,2.5,4000,,4000,,,,,7997
US,2015,2,    Noble Energy Inc,NBL,299,97,30,1030,54.91,2.3,54.91,2.3,4000,,4000,,,,,
US,2015,1,    Noble Energy Inc,NBL,318,106,31,1092,45.96,2.81,45.96,2.81,4000,,4000,,,,,6203
US,2014,4,    Noble Energy Inc,NBL,315,109,30,1055,69.54,3,69.54,3,4000,,4000,0,0,1000,4784,5784
US,2014,3,    Noble Energy Inc,NBL,302,98,31,1033,95.64,3.26,95.64,3.26,4000,900,3100,,,,,5583
US,2014,2,    Noble Energy Inc,NBL,290,106,28,935,102.53,3.5,102.53,3.5,4000,,4000,,,,,5237
US,2014,1,    Noble Energy Inc,NBL,286,105,23,943,100.3,3.83,100.3,3.83,4000,450,3550,5011,,,,4915
US,2013,4,    Noble Energy Inc,NBL,293,106,27,958,98.09,2.93,98.09,2.93,4000,,4000,200,0,0,4284,4843
US,2013,3,    Noble Energy Inc,NBL,286,105,13,1001,104.94,3.11,104.94,3.11,4000,,4000,,,,,4614
US,2013,2,    Noble Energy Inc,NBL,260,94,20,876,96.87,3.18,96.87,3.18,4000,,4000,3547,,,,4136
US,2013,1,    Noble Energy Inc,NBL,246,96,22,766,101.07,2.6,101.07,2.6,4000,,4000,3723,,,,4111
US,2012,4,    Noble Energy Inc,NBL,257,98,22,810,97.98,2.56,97.98,2.56,4000,,4000,328,200,0,3284,4123
US,2012,3,    Noble Energy Inc,NBL,233,82,16,807,99.18,2.14,99.18,2.14,4000,,4000,,,,,4134
US,2012,2,    Noble Energy Inc,NBL,224,86,20,706,99.81,1.82,99.81,1.82,3000,,3000,4074,,,,4473
US,2012,1,    Noble Energy Inc,NBL,243,84,24,771,105.73,2.34,109.9,2.18,3000,,3000,4088,,,,4484
US,2011,4,    Noble Energy Inc,NBL,233,64,22,832,99.62,2.78,99.62,2.78,3000,,,328,528,0,3284,4495
US,2011,3,    Noble Energy Inc,NBL,212,57,16,836,95.44,3.52,96.24,3.18,3000,,3000,,1056,200,2284,3891
US,2011,2,    Noble Energy Inc,NBL,204,53,20,785,100.94,3.5,105.58,3.18,2100,,2100,,,200,2284,2830
US,2011,1,    Noble Energy Inc,NBL,215.6666667,67,19,778,95.8,3.28,97.32,2.91,2100,,2100,,,200,2284,2813
US,2010,4,    Noble Energy Inc,NBL,219,65,22,797,83.02,2.61,74.34,3.1,2100,350,1750,,350,200,1434,1984
US,2010,3,    Noble Energy Inc,NBL,229.3333333,68,19,854,73.79,3.23,73.53,2.82,2100,350,1750,,,,,2201
US,2010,2,    Noble Energy Inc,NBL,219.1666667,69,18,793,74.97,3.43,75.33,2.91,2100,820,1300,,,,,2591
US,2010,1,    Noble Energy Inc,NBL,197,63,17,702,73.6,3.81,74.16,3.79,2100,670,1400,,,,,2373
US,2009,4,    Noble Energy Inc,NBL,206.3333333,63,15,770,68.43,2.99,64.2,2.78,2100,382,1700,0,382,200,1434,2045
US,2009,3,    Noble Energy Inc,NBL,216.6666667,67,16,802,71.6,3.41,63.46,2.41,2100,535,1600,,,535,1600,2169
US,2009,2,    Noble Energy Inc,NBL,206.6666667,65,16,754,63.34,3.2,52.05,2.13,2100,785,1300,,,785,1600,2424
US,2009,1,    Noble Energy Inc,NBL,210.5,61,16,801,55.32,3.48,37.91,2.64,2100,726,1400,25,,726,1600,2390
US,2008,4,    Noble Energy Inc,NBL,208,69,14,750,43.8,3.62,34.3,4.32,2100,1606,494,25,0,1606,639,2270
US,2008,3,    Noble Energy Inc,NBL,210.6666667,69,15,760,99,5.28,102.25,5.31,2100,1405,695,,,,,
US,2008,2,    Noble Energy Inc,NBL,208.6666667,70,10,772,94.5,5.28,105.46,5.86,2100,1200,900,,,,,
US,2008,1,    Noble Energy Inc,NBL,215.1666667,75,9,787,78.4,5.16,79.43,5.34,2100,1200,900,,,,,
US,2007,4,    Noble Energy Inc,NBL,193.1168333,74.424,,712.157,71.69,5.33,,,2100,1200,900,25,25,1180,650,1880
US,2007,3,    Noble Energy Inc,NBL,214.4856667,85.62,,773.194,62.98,4.3,,,2100,1300,800,,,,,
US,2007,2,    Noble Energy Inc,NBL,197.2163333,87.527,,658.136,56.73,5.27,,,2100,1320,780,,,,,
US,2007,1,    Noble Energy Inc,NBL,182.1345,81.441,,604.161,49.28,6.46,,,2100,1155,945,,,,,
US,2006,4,    Noble Energy Inc,NBL,177.4455,76.766,,604.077,51.32,5.56,,,2100,1155,945,0,,1155,650,1805
US,2006,3,    Noble Energy Inc,NBL,183.586,80.891,,616.17,58.17,5.3,,,2100,975,1125,,,,,
US,2006,2,    Noble Energy Inc,NBL,192.009,85.853,,636.936,56.19,5.5,,,2100,1370,730,,,,,
US,2006,1,    Noble Energy Inc,NBL,186.4528333,80.63,,634.937,49.61,5.83,,,2100,1470,630,,,,,
US,2005,4,    Noble Energy Inc,NBL,159.382167,59.075,,601.843,47.78,6.91,,,2100,,820,,,1385,650,
US,2005,3,    Noble Energy Inc,NBL,168.6656667,69.729,,593.62,47.58,5.65,,,2100,1300,800,,,,,
US,2005,2,    Noble Energy Inc,NBL,139.7648333,59.296,,482.813,43.22,5.18,,,2100,1700,400,,,,,
US,2005,1,    Noble Energy Inc,NBL,105.0508333,46.583,,350.807,40.72,5,,,800,,780,,,,,820
US,2004,4,    Noble Energy Inc,NBL,105.996167,45.133,,365.179,38.77,5.07,,,800,,715,,,235,650,
US,2004,3,    Noble Energy Inc,NBL,104.4671667,42.729,,370.429,71.24,9.02,,,,,,,,,,
US,2019,2,    Northern Oil and Gas Inc,NOG,34.965,28.159,,40.834,56.41,2.7,54.56,2.7,254.8,173,254.8,,,,,
US,2019,1,    Northern Oil and Gas Inc,NOG,34.598,28.236,,38.175,53.58,2.64,48.64,2.64,281.9,,281.9,,,,,
US,2018,4,    Northern Oil and Gas Inc,NOG,36.258,29.845,,38.483,52.95,4.97,49.15,4.97,350,140,204.3,,195.875,92.103,0,353.27
US,2018,3,    Northern Oil and Gas Inc,NOG,26.708,22.436,,25.632,59.19,4.41,65.45,4.41,425,350,75,,102.812,344.279,,360
US,2018,2,    Northern Oil and Gas Inc,NOG,21.046,17.866,,19.084,54.65,4.61,62.2,4.61,300,60,240,,,,,
US,2018,1,    Northern Oil and Gas Inc,NOG,17.995,15.051,,17.661,52.43,4.87,58.43,4.87,300,,300,,,,,
US,2017,4,    Northern Oil and Gas Inc,NOG,16.742,13.936,,16.834,50.34,3.92,51.79,3.92,300,155,145,,700,164.833,,1000
US,2017,3,    Northern Oil and Gas Inc,NOG,15.321,12.9,,14.523,45.25,2.96,42.39,2.96,300,155,145,,,,,
US,2017,2,    Northern Oil and Gas Inc,NOG,13.794,11.585,,13.254,43.51,4.02,41.29,4.02,325,155,173.8,,,,,
US,2017,1,    Northern Oil and Gas Inc,NOG,13.299,11.268,,12.189,43.63,4.11,43.63,4.11,325,134,196.5,,,,,
US,2016,4,    Northern Oil and Gas Inc,NOG,13.688,11.56,,12.766,48.48,2.21,48.48,2.21,750,150,400,,844,,,844
US,2016,3,    Northern Oil and Gas Inc,NOG,13.442,11.594,,11.089,45.72,,37.26,1.93,350,120,230,,,,,
US,2016,2,    Northern Oil and Gas Inc,NOG,13.933,11.953,,11.878,55.93,,37.56,1.55,750,132,218,,,,,
US,2016,1,    Northern Oil and Gas Inc,NOG,13.552,12.176,,8.257,47.58,,24.61,1.47,750,117,433,,,,,
US,2015,4,    Northern Oil and Gas Inc,NOG,15.716,13.738,,11.87,67.28,,29.96,1.35,750,150,400,,150,700,0,850
US,2015,3,    Northern Oil and Gas Inc,NOG,15.844,13.715,,12.769,72.3,,38.26,1.28,750,170,380,,,,,
US,2015,2,    Northern Oil and Gas Inc,NOG,16.61,14.445,,12.993,70.02,,46.45,1.69,750,188,362,,,,,
US,2015,1,    Northern Oil and Gas Inc,NOG,16.988,14.761,,13.361,66.22,,36.12,2.05,750,338,212,,,,,
US,2014,4,    Northern Oil and Gas Inc,NOG,17.985,15.948,,12.222,72.04,,60.3,5.32,750,198,302,,,84.85,500,798
US,2014,3,    Northern Oil and Gas Inc,NOG,16.448,14.654,,10.765,79.12,,84.32,5.56,750,228,322,,,,,
US,2014,2,    Northern Oil and Gas Inc,NOG,15.396,13.85,,9.278,81.82,,90.75,8.04,750,198,302,,,,,
US,2014,1,    Northern Oil and Gas Inc,NOG,13.287,11.947,,8.041,78.85,,85.19,7.19,750,138,362,,,,,
US,2013,4,    Northern Oil and Gas Inc,NOG,13.946,12.56,,8.317,79.55,,82.35,5.23,750,75,375,,,75,500,575
US,2013,3,    Northern Oil and Gas Inc,NOG,13.049,11.8855,,6.982,87.68,,95.08,5.08,750,45,405,,,,,
US,2013,2,    Northern Oil and Gas Inc,NOG,10.896,9.835,,6.366,84.99,,85.55,5.27,750,,400,,,,,
US,2013,1,    Northern Oil and Gas Inc,NOG,11.115,10.03,,6.505,88.22,,88.63,5.4,750,139,261,,,,,
US,2012,4,    Northern Oil and Gas Inc,NOG,10.865,9.884,,5.888,90.63,,85.86,4.23,750,124,226,,,124,300,424
US,2012,3,    Northern Oil and Gas Inc,NOG,11.2823,10.3786,,5.42224,84.67,,82.89,3.1,350,68,282,,,,,
US,2012,2,    Northern Oil and Gas Inc,NOG,10.41174,9.71038,,4.20813,76.27,,77.51,5.09,300,,300,,,,,
US,2012,1,    Northern Oil and Gas Inc,NOG,8.517,7.885,,3.796,79.91,,87.35,7.14,250,177.5,72.5,,,,,
US,2011,4,    Northern Oil and Gas Inc,NOG,6.95,6.401,,3.294,82.33,,86.94,6.72,120,69.9,50.1,,69.9,,,69.9
US,2011,3,    Northern Oil and Gas Inc,NOG,5.74307,5.34398,,2.39454,81.53,6.03,85.24,6.03,100,15,85,,,,,
US,2011,2,    Northern Oil and Gas Inc,NOG,4.405803333,4.13374,,1.63238,80.78,5.35,95.69,5.35,100,,25,,,,,
US,2011,1,    Northern Oil and Gas Inc,NOG,3.962466667,3.7249,,1.4254,74.1,5.51,83.83,5.51,100,,25,,,,,
US,2010,4,    Northern Oil and Gas Inc,NOG,3.789709333,3.590811,,1.19339,67.78,,72.03,5.92,100,,25,,,,,
US,2010,3,    Northern Oil and Gas Inc,NOG,2.718795,2.61649,,0.61383,69.64,4.96,66.42,4.96,25,,25,,,,,
US,2010,2,    Northern Oil and Gas Inc,NOG,1.89739,1.82792,,0.41682,70.98,5.07,69.15,5.07,25,,25,,,,,
US,2010,1,    Northern Oil and Gas Inc,NOG,1.389416667,1.32904,,0.36226,68.7,3.97,70.18,3.97,25,2.3,22.7,,,,,
US,2009,4,    Northern Oil and Gas Inc,NOG,1.2686,1.224,,0.267756,78.44,1.01,87.25,1.01,25,,25,,,,,
US,2009,3,    Northern Oil and Gas Inc,NOG,0.963395,0.93702,,0.15825,58.44,3.24,61.82,3.24,25,9,16,,,,,
US,2009,2,    Northern Oil and Gas Inc,NOG,0.566397167,0.553802,,0.075571,52.36,5.05,55.21,5.05,25,9,16,,,,,
US,2009,1,    Northern Oil and Gas Inc,NOG,0.310005333,0.306222,,0.0227,38.16,5.94,37.52,5.94,25,6,11,,,,,
US,2008,4,    Northern Oil and Gas Inc,NOG,0.3204,0.314,,0.038211,76.11,7.25,48.61,7.25,,,,,,,,
US,2008,3,    Northern Oil and Gas Inc,NOG,0.143256667,0.14251,,0.00448,103.5,13.96,103.5,13.96,,,,,,,,
US,2008,2,    Northern Oil and Gas Inc,NOG,0.070032833,0.069824,,0.001253,,,120.12,13.31,,,,,,,,
US,2008,1,    Northern Oil and Gas Inc,NOG,0.034927333,0.03492,,0.000044,,,92.1,10.96,,,,,,,,
US,2007,4,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2007,3,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2007,2,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2007,1,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2006,4,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2006,3,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2006,2,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2006,1,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2005,4,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2005,3,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2005,2,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2005,1,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2004,4,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2004,3,    Northern Oil and Gas Inc,NOG,,,,,,,,,,,,,,,,
US,2019,2,    Oasis Petroleum Inc,OAS,84.454,61.224,,139.38,56.79,2.43,58.87,2.43,,,805,,,,,
US,2019,1,    Oasis Petroleum Inc,OAS,91.714,66.046,,154.005,55.79,3.65,53.52,3.66,3000,493,843,,,,,
US,2018,4,    Oasis Petroleum Inc,OAS,88.288,67.266,,126.135,44.14,4.02,52.01,4.27,3000,468,868,,,,,
US,2018,3,    Oasis Petroleum Inc,OAS,85.4,65.87,,117.182,57.25,3.72,68.07,3.72,2500,522,814,,,,,
US,2018,2,    Oasis Petroleum Inc,OAS,79.437,60.632,,112.83,65.82,3.38,54.88,3.43,2500,651,685,,,,,
US,2018,1,    Oasis Petroleum Inc,OAS,76.819,58.713,,108.635,54.73,4.13,61.75,4.12,2500,626,710,,,,,
US,2017,4,    Oasis Petroleum Inc,OAS,73.207,57.238,,95.812,53.41,4.72,54.97,4.64,2500,70,1069.5,,,,,
US,2017,3,    Oasis Petroleum Inc,OAS,66.125,51.825,,85.8,43.5,3.5,46.35,,2500,395,745,,,,,
US,2017,2,    Oasis Petroleum Inc,OAS,61.943,47.795,,84.89,42.56,3.19,44.61,,2500,418,722,,,,,
US,2017,1,    Oasis Petroleum Inc,OAS,63.192,49.281,,83.47,45.15,3.81,47.03,,2500,368,772,,,,,
US,2016,4,    Oasis Petroleum Inc,OAS,53.15,42.707,,62.657,46.2,2.98,44.57,,1150,363,774.7,,,,,
US,2016,3,    Oasis Petroleum Inc,OAS,48.509,39.439,,54.421,43.79,1.84,40.54,,2500,195,942.7,,,,,
US,2016,2,    Oasis Petroleum Inc,OAS,49.507,41.176,,49.983,48.94,1.42,40.81,,2500,35,1100.8,,,,,
US,2016,1,    Oasis Petroleum Inc,OAS,50.315,42.52,,46.73,47.68,1.44,28.74,,2500,65,1070.8,,,,,
US,2015,4,    Oasis Petroleum Inc,OAS,50.652,43.29347826,,44.15217391,57.6,1.97,37.77,,1525,138,1144.8,,,,,
US,2015,3,    Oasis Petroleum Inc,OAS,50.546,44.31,,37.3696,60.77,1.63,41.61,,1525,185.2,1339.8,,,,,
US,2015,2,    Oasis Petroleum Inc,OAS,50.261,44.044,,37.3,78.01,1.63,52.04,,1525,160.2,1364.8,,,,,
US,2015,1,    Oasis Petroleum Inc,OAS,50.446,44.68,,34.52,67.89,3.23,40.73,,1500,170.2,1329.8,,,,,
US,2014,4,    Oasis Petroleum Inc,OAS,50.143,44.81521739,,31.94565217,70.44,4.89,62.79,,1500,500,994.8,,,,,
US,2014,3,    Oasis Petroleum Inc,OAS,45.873,40.967,,29.42,84.22,5.97,87.17,,1500,355.2,1144.8,,,,,
US,2014,2,    Oasis Petroleum Inc,OAS,43.67,38.91,,28.53,91.26,7.56,94.48,,1500,,1394.8,,,,,
US,2014,1,    Oasis Petroleum Inc,OAS,42.856,38.32,,27.2,89.01,9.24,89.66,,1500,,1434.8,,,,,
US,2013,4,    Oasis Petroleum Inc,OAS,42.1,37.45,,27.9,85,7.04,85.87,,1500,340.8,1159.2,,,,,
US,2013,3,    Oasis Petroleum Inc,OAS,33.064,29.52,,21.23,97.78,6.8,100.75,,1500,605.2,894.8,,,,,
US,2013,2,    Oasis Petroleum Inc,OAS,30.18,27.35,,16.92,91.65,5.98,91.15,,2500,2.2,897.8,,,,,
US,2013,1,    Oasis Petroleum Inc,OAS,30.153,26.98,,15.42,94.01,7.18,93.33,,1000,,497.8,,,,,
US,2012,4,    Oasis Petroleum Inc,OAS,27.55,25.01,,15.28,88.45,6.31,86.82,,500,,497.8,,,,,
US,2012,3,    Oasis Petroleum Inc,OAS,24.26,22.57,,10.18,86.24,5.33,83.71,,1000,,500,,,,,
US,2012,2,    Oasis Petroleum Inc,OAS,20.35,18.48,,11.2,81.67,6.52,82.36,,1000,,500,,,,,
US,2012,1,    Oasis Petroleum Inc,OAS,17.64,16.2,,8.63,87.23,8.32,88.1,,1000,,350,,,,,
US,2011,4,    Oasis Petroleum Inc,OAS,15.24,14.4,,5.04,86.2,7.86,85.46,,1000,,350,,,,,
US,2011,3,    Oasis Petroleum Inc,OAS,11.59,11.17,,2.45,83.52,7.66,83.52,,600,,137.5,,,,,
US,2011,2,    Oasis Petroleum Inc,OAS,7.893,7.53,,2.2,89.43,9.05,95.48,,,,,,,,,
US,2011,1,    Oasis Petroleum Inc,OAS,8.09,7.71,,2.244,81.59,7.78,82.33,,600,,137.5,,,,,
US,2010,4,    Oasis Petroleum Inc,OAS,7.51,7.15,,2.17,72.96,5.53,73.05,,150,25,120,,,,,
US,2010,3,    Oasis Petroleum Inc,OAS,5.507,5.37,,1.58,66.42,6.31,66.42,,120,0.11,119.9,,,,,
US,2010,2,    Oasis Petroleum Inc,OAS,4.46,4.19,,1.63,67.1,7.53,67.19,,70,0.065,69.9,,,,,
US,2010,1,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2009,4,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2009,3,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2009,2,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2009,1,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2008,4,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2008,3,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2008,2,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2008,1,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2007,4,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2007,3,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2007,2,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2007,1,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2006,4,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2006,3,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2006,2,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2006,1,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2005,4,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2005,3,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2005,2,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2005,1,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2004,4,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2004,3,    Oasis Petroleum Inc,OAS,,,,,,,,,,,,,,,,
US,2019,2,    Occidental Petroleum Corp,OXY,741,461,121,947.000007,58.91,1.03,,,5000,,5000,,,,,10400
US,2019,1,    Occidental Petroleum Corp,OXY,719,449,113,940,52.62,1.55,,,,,,,,,,10400
US,2018,4,    Occidental Petroleum Corp,OXY,700,440,109,904,56.11,1.51,,,3000,,3000,116,1249,2426,6616,10407
US,2018,3,    Occidental Petroleum Corp,OXY,681,426,107,890,62.67,1.62,,,3000,,3000,,,,,10400
US,2018,2,    Occidental Petroleum Corp,OXY,639,406,95,828,63.12,1.58,,,3000,,3000,,,,,10400
US,2018,1,    Occidental Petroleum Corp,OXY,609,399,85,749,61.04,1.82,,,3000,,3000,,,,,10600
US,2017,4,    Occidental Petroleum Corp,OXY,621,396,90,810,53.67,1.74,,,2000,,2000,500,116,2462,6829,9907
US,2017,3,    Occidental Petroleum Corp,OXY,600,379,87,801,46.19,1.77,,,,,,,,,,
US,2017,2,    Occidental Petroleum Corp,OXY,593.1666667,378,83,793,46.55,1.81,,,2000,,2000,,,,,
US,2017,1,    Occidental Petroleum Corp,OXY,584,370,78,696,49.04,2.07,,,,,,,,,,10100
US,2016,4,    Occidental Petroleum Corp,OXY,607,376,85,873,45.08,2.39,,,2000,,2000,0,616,1249,8042,9907
US,2016,3,    Occidental Petroleum Corp,OXY,605,371,86,888,41.49,1.84,,,,,,,,,,
US,2016,2,    Occidental Petroleum Corp,OXY,653,392,82,1073,39.66,1.26,,,,,,,,,,
US,2016,1,    Occidental Petroleum Corp,OXY,657,417,76,984,29.42,1.25,,,,,,,,,,
US,2015,4,    Occidental Petroleum Corp,OXY,680,428,82,1016,38.68,1.32,,,2000,,2000,1450,1750,116,5041,8357
US,2015,3,    Occidental Petroleum Corp,OXY,689,436,80,1035,47.78,1.51,,,0,,0,,,,,
US,2015,2,    Occidental Petroleum Corp,OXY,658,433,67,945,54.55,1.48,,,,,,,,,,
US,2015,1,    Occidental Petroleum Corp,OXY,644.6666667,426,62,940,48.5,1.66,,,,,,,,,,
US,2014,4,    Occidental Petroleum Corp,OXY,616.3333333,401,64,908,71.58,2.21,,,2000,,1000,0,2700,616,3541,6857
