date,comnam,ticker,permno,permco,vol,shrout,mv_permco,ret1,F1ret,prc,year,month,logsize,L1ret_1,L1ret_6,L1ret_11
30mar2001,"CHEVRON CORP","CHV",14541,20440,589378,641095,56288.14,.0249825,.0997721,87.80000305,2001,3,10.93824,.0363833,.0295292,-.0449672
30apr2001,"CHEVRON CORP","CHV",14541,20440,522989,641095,61904.13,.0997721,.0014499,96.55999756,2001,4,11.03334,.0249825,.0459656,.0629817
31may2001,"CHEVRON CORP","CHV",14541,20440,486583,641499,61615.98,.0014499,-.0577824,96.05000305,2001,5,11.02868,.0997721,.1940957,.0690408
29jun2001,"CHEVRON CORP","CHV",14541,20440,515326,641499,58055.66,-.0577824,.0098342,90.5,2001,6,10.96916,.0014499,.1900309,.1668414
31jul2001,"CHEVRON CORP","CHV",14541,20440,532075,641499,58626.59,.0098342,.0001094,91.38999939,2001,7,10.97894,-.0577824,.0872398,.1803092
31aug2001,"CHEVRON CORP","CHV",14541,20440,528706,642534,58309.96,.0001094,-.0661157,90.75,2001,8,10.97353,.0098342,.1131921,.1058299
28sep2001,"CHEVRON CORP","CHV",14541,20440,623264,642534,54454.76,-.0661157,.0448378,84.75,2001,9,10.90513,.0001094,.0742298,.0962212
31oct2001,"CHEVRONTEXACO CORP","CVX",14541,20440,815271,1067297,94509.16,.0448378,-.0320723,88.55000305,2001,10,11.45645,-.0661157,-.0212453,.062699
30nov2001,"CHEVRONTEXACO CORP","CVX",14541,20440,663727,1067297,90730.92,-.0320723,.0541113,85.01000214,2001,11,11.41565,.0448378,-.0701348,.1049662
31dec2001,"CHEVRONTEXACO CORP","CVX",14541,20440,511577,1067297,95640.48,.0541113,-.0648365,89.61000061,2001,12,11.46835,-.0320723,-.1012608,.0370695
31jan2002,"CHEVRONTEXACO CORP","CVX",14541,20440,579564,1067297,89439.49,-.0648365,.0159904,83.80000305,2002,1,11.40132,.0541113,.0054696,.1083807
28feb2002,"CHEVRONTEXACO CORP","CVX",14541,20440,507481,1067297,90122.56,.0159904,.069043,84.44000244,2002,2,11.40893,-.0648365,-.0688784,.0001292
28mar2002,"CHEVRONTEXACO CORP","CVX",14541,20440,502335,1067297,96344.9,.069043,-.0394372,90.26999664,2002,3,11.47569,.0159904,-.0540929,-.0086448
30apr2002,"CHEVRONTEXACO CORP","CVX",14541,20440,529201,1067366,92551.3,-.0394372,.0143006,86.70999908,2002,4,11.43552,.069043,.0828059,-.0363446
31may2002,"CHEVRONTEXACO CORP","CVX",14541,20440,525051,1067468,93136.59,.0143006,.0143266,87.25,2002,5,11.44182,-.0394372,-.0045315,-.0756887
28jun2002,"CHEVRONTEXACO CORP","CVX",14541,20440,512244,1067468,94470.92,.0143266,-.1525424,88.5,2002,6,11.45605,.0143006,.0431607,-.0049756
31jul2002,"CHEVRONTEXACO CORP","CVX",14541,20440,936977,1067468,80060.1,-.1525424,.0310666,75,2002,7,11.29053,.0143266,.0037894,-.0005491
30aug2002,"CHEVRONTEXACO CORP","CVX",14541,20440,638324,1068073,81846.43,.0310666,-.0963069,76.62999725,2002,8,11.3126,-.1525424,-.0903527,-.1531004
30sep2002,"CHEVRONTEXACO CORP","CVX",14541,20440,564320,1068073,73964.05,-.0963069,-.0233935,69.25,2002,9,11.21133,.0310666,-.0768545,-.0649699
31oct2002,"CHEVRONTEXACO CORP","CVX",14541,20440,770300,1068073,72233.77,-.0233935,.0014787,67.62999725,2002,10,11.18766,-.0963069,-.2196383,-.1912809
29nov2002,"CHEVRONTEXACO CORP","CVX",14541,20440,682921,1068157,71598.56,.0014787,-.0082052,67.02999878,2002,11,11.17883,-.0233935,-.2066044,-.1840297
31dec2002,"CHEVRONTEXACO CORP","CVX",14541,20440,569086,1068157,71011.08,-.0082052,-.0312876,66.48000336,2002,12,11.17059,.0014787,-.2166338,-.2247718
31jan2003,"CHEVRONTEXACO CORP","CVX",14541,20440,753354,1068157,68789.31,-.0312876,.0072981,64.40000153,2003,1,11.1388,-.0082052,-.2340352,-.1778257
28feb2003,"CHEVRONTEXACO CORP","CVX",14541,20440,572540,1068157,68543.63,.0072981,.0074802,64.16999817,2003,2,11.13523,-.0312876,-.1244405,-.2160848
31mar2003,"CHEVRONTEXACO CORP","CVX",14541,20440,759239,1068317,69066.7,.0074802,-.0284609,64.65000153,2003,3,11.14283,.0072981,-.1446243,-.2613616
30apr2003,"CHEVRONTEXACO CORP","CVX",14541,20440,630016,1068349,67103,-.0284609,.1405827,62.81000137,2003,4,11.11398,.0074802,-.0463863,-.2252837
30may2003,"CHEVRONTEXACO CORP","CVX",14541,20440,824186,1068335,75787.69,.1405827,.0177614,70.94000244,2003,5,11.23569,-.0284609,-.0513344,-.2579447
30jun2003,"CHEVRONTEXACO CORP","CVX",14541,20440,614344,1068335,77133.78,.0177614,-.0012465,72.19999695,2003,6,11.2533,.1405827,.080434,-.165579
31jul2003,"CHEVRONTEXACO CORP","CVX",14541,20440,551014,1068335,77037.64,-.0012465,.0206629,72.11000061,2003,7,11.25205,.0177614,.1087213,.002105
29aug2003,"CHEVRONTEXACO CORP","CVX",14541,20440,494754,1068769,77881.2,.0206629,-.0194868,72.87000275,2003,8,11.26294,-.0012465,.1431044,-.0293005
30sep2003,"CHEVRONTEXACO CORP","CVX",14541,20440,527251,1068769,76363.54,-.0194868,.0398881,71.44999695,2003,9,11.24326,.0206629,.158271,.0963423
31oct2003,"CHEVRONTEXACO CORP","CVX",14541,20440,578979,1068769,79409.54,.0398881,.0205921,74.30000305,2003,10,11.28237,-.0194868,.1272678,.100728
28nov2003,"CHEVRONTEXACO CORP","CVX",14541,20440,431674,1068959,80278.82,.0205921,.1503329,75.09999847,2003,11,11.29326,.0398881,.2065726,.1429439
31dec2003,"CHEVRONTEXACO CORP","CVX",14541,20440,594396,1068959,92347.37,.1503329,-.000463,86.38999939,2003,12,11.43331,.0205921,.0796398,.17613
30jan2004,"CHEVRONTEXACO CORP","CVX",14541,20440,589730,1068959,92304.61,-.000463,.0316155,86.34999847,2004,1,11.43285,.1503329,.2202715,.3966386
27feb2004,"CHEVRONTEXACO CORP","CVX",14541,20440,425888,1068959,94442.52,.0316155,-.0064516,88.34999847,2004,2,11.45575,-.000463,.2212287,.3858776
31mar2004,"CHEVRONTEXACO CORP","CVX",14541,20440,625296,1069880,93914.06,-.0064516,.0423787,87.77999878,2004,3,11.45014,.0316155,.2343336,.4190779
30apr2004,"CHEVRONTEXACO CORP","CVX",14541,20440,640675,1069880,97894.02,.0423787,-.0040437,91.5,2004,4,11.49164,-.0064516,.2507432,.4512258
28may2004,"CHEVRONTEXACO CORP","CVX",14541,20440,676278,1070053,96732.79,-.0040437,.0410398,90.40000153,2004,5,11.47971,.0423787,.2537387,.3262754
30jun2004,"CHEVRONTEXACO CORP","CVX",14541,20440,661404,1070053,100702.7,.0410398,.0163638,94.11000061,2004,6,11.51993,-.0040437,.223475,.2978605
30jul2004,"CHEVRONTEXACO CORP","CVX",14541,20440,543389,1070053,102350.6,.0163638,.0277052,95.65000153,2004,7,11.53616,.0410398,.1072327,.3528107
31aug2004,"CHEVRONTEXACO CORP","CVX",14541,20440,712503,1065074,103844.7,.0277052,.1003077,97.5,2004,8,11.55065,.0163638,.1258726,.3471126
30sep2004,"CHEVRONTEXACO CORP","CVX",14541,20440,1173455,2130148,114261.1,.1003077,-.0108128,53.63999939,2004,9,11.64624,.0277052,.1216049,.411949
29oct2004,"CHEVRONTEXACO CORP","CVX",14541,20440,1129509,2130148,113025.7,-.0108128,.0365623,53.06000137,2004,10,11.63537,.1003077,.2421242,.493986
30nov2004,"CHEVRONTEXACO CORP","CVX",14541,20440,1168447,2118612,115676.2,.0365623,-.0382784,54.59999847,2004,11,11.65855,-.0108128,.17874,.4480142
31dec2004,"CHEVRONTEXACO CORP","CVX",14541,20440,1163708,2118612,111248.3,-.0382784,.0359932,52.50999832,2004,12,11.61952,.0365623,.2267982,.3048023
31jan2005,"CHEVRONTEXACO CORP","CVX",14541,20440,1087296,2118612,115252.5,.0359932,.1485294,54.40000153,2005,1,11.65488,-.0382784,.1333268,.2554378
28feb2005,"CHEVRONTEXACO CORP","CVX",14541,20440,1148225,2118612,131523.4,.1485294,-.0607281,62.08000183,2005,2,11.78694,.0359932,.1552151,.2607653
31mar2005,"CHEVRONTEXACO CORP","CVX",14541,20440,1783919,2104557,122716.7,-.0607281,-.1082147,58.31000137,2005,3,11.71763,.1485294,.2910304,.4574288
29apr2005,"CHEVRONTEXACO CORP","CVX",14541,20440,2247062,2104557,109437,-.1082147,.0428846,52,2005,4,11.6031,-.0607281,.1020813,.3132674
31may2005,"CHEVRON CORP NEW","CVX",14541,20440,1754897,2098220,112842.3,.0428846,.0397917,53.77999878,2005,5,11.63375,-.1082147,-.0064369,.1759075
30jun2005,"CHEVRON CORP NEW","CVX",14541,20440,1846328,2098220,117332.5,.0397917,.0373748,55.91999817,2005,6,11.67277,.0428846,-.0003769,.1779913
29jul2005,"CHEVRON CORP NEW","CVX",14541,20440,1344890,2098220,121717.7,.0373748,.0661955,58.00999832,2005,7,11.70946,.0397917,.0807699,.2051448
31aug2005,"CHEVRON CORP NEW","CVX",14541,20440,2132570,2244984,137842,.0661955,.0542346,61.40000153,2005,8,11.83386,.0373748,.0822113,.216484
30sep2005,"CHEVRON CORP NEW","CVX",14541,20440,1720111,2244984,145317.8,.0542346,-.1183378,64.73000336,2005,9,11.88668,.0661955,.0046315,.1787701
31oct2005,"CHEVRON CORP NEW","CVX",14541,20440,2400541,2244984,128121.2,-.1183378,.0120904,57.06999969,2005,10,11.76073,.0542346,.1275939,.2562841
30nov2005,"CHEVRON CORP NEW","CVX",14541,20440,1815645,2244984,128660,.0120904,-.0094225,57.31000137,2005,11,11.76493,-.1183378,.1147941,.0685496
30dec2005,"CHEVRON CORP NEW","CVX",14541,20440,1618968,2244984,127447.7,-.0094225,.045975,56.77000046,2005,12,11.75546,.0120904,.0818766,.1245134
31jan2006,"CHEVRON CORP NEW","CVX",14541,20440,1992640,2244984,133307.2,.045975,-.0412597,59.38000107,2006,1,11.80041,-.0094225,.0306705,.0752172
28feb2006,"CHEVRON CORP NEW","CVX",14541,20440,1885596,2244984,126796.7,-.0412597,.026381,56.47999954,2006,2,11.75034,.045975,.0392151,-.020791
31mar2006,"CHEVRON CORP NEW","CVX",14541,20440,2087398,2225935,129037.5,.026381,.0526134,57.97000122,2006,3,11.76786,-.0412597,-.0655209,-.0004948
28apr2006,"CHEVRON CORP NEW","CVX",14541,20440,1522500,2225935,135826.6,.0526134,-.0116355,61.02000046,2006,4,11.81913,.026381,-.0902104,.150359
31may2006,"CHEVRON CORP NEW","CVX",14541,20440,2215726,2216537,132526.8,-.0116355,.0379662,59.79000092,2006,5,11.79454,.0526134,.0861945,.1610904
30jun2006,"CHEVRON CORP NEW","CVX",14541,20440,2212972,2216537,137558.3,.0379662,.0599419,62.06000137,2006,6,11.8318,-.0116355,.0607314,.1036638
31jul2006,"CHEVRON CORP NEW","CVX",14541,20440,1870361,2216537,145803.8,.0599419,-.0130738,65.77999878,2006,7,11.89002,.0379662,.1114762,.104293
31aug2006,"CHEVRON CORP NEW","CVX",14541,20440,1822577,2197988,141550.4,-.0130738,.0071428,64.40000153,2006,8,11.86041,.0599419,.1263178,.0978159
29sep2006,"CHEVRON CORP NEW","CVX",14541,20440,1967685,2197988,142561.5,.0071428,.0360776,64.86000061,2006,9,11.86753,-.0130738,.1594302,.027725
31oct2006,"CHEVRON CORP NEW","CVX",14541,20440,1988691,2197988,147704.8,.0360776,.0839286,67.19999695,2006,10,11.90297,.0071428,.1376982,.1739937
30nov2006,"CHEVRON CORP NEW","CVX",14541,20440,1854423,2179983,157656.4,.0839286,.0167312,72.31999969,2006,11,11.96817,.0360776,.1198258,.2018181
29dec2006,"CHEVRON CORP NEW","CVX",14541,20440,1528184,2179983,160294.1,.0167312,-.0088399,73.52999878,2006,12,11.98477,.0839286,.2281008,.3150763
31jan2007,"CHEVRON CORP NEW","CVX",14541,20440,1928009,2179983,158877.2,-.0088399,-.0526894,72.87999725,2007,1,11.97589,.0167312,.2029759,.2783088
28feb2007,"CHEVRON CORP NEW","CVX",14541,20440,1838038,2179983,149372.4,-.0526894,.0793929,68.51999664,2007,2,11.9142,-.0088399,.1249123,.3215348
30mar2007,"CHEVRON CORP NEW","CVX",14541,20440,2369218,2155329,159408.1,.0793929,.0517848,73.95999908,2007,3,11.97922,-.0526894,.0797579,.2197263
30apr2007,"CHEVRON CORP NEW","CVX",14541,20440,1814896,2155329,167663,.0517848,.0550199,77.79000092,2007,4,12.02971,.0793929,.1572172,.2507573
31may2007,"CHEVRON CORP NEW","CVX",14541,20440,2048598,2149237,175141.3,.0550199,.0337465,81.48999786,2007,5,12.07335,.0517848,.1747609,.3310146
29jun2007,"CHEVRON CORP NEW","CVX",14541,20440,1953318,2149237,181051.7,.0337465,.0121083,84.23999786,2007,6,12.10654,.0550199,.1434296,.352883
31jul2007,"CHEVRON CORP NEW","CVX",14541,20440,2356381,2149237,183244,.0121083,.0361248,85.26000214,2007,7,12.11857,.0337465,.1625652,.3194478
31aug2007,"CHEVRON CORP NEW","CVX",14541,20440,2920207,2131710,187078.9,.0361248,.0663172,87.76000214,2007,8,12.13929,.0121083,.1871362,.3531144
28sep2007,"CHEVRON CORP NEW","CVX",14541,20440,1846414,2131710,199485.4,.0663172,-.0221201,93.58000183,2007,9,12.2035,.0361248,.2984349,.3920522
31oct2007,"CHEVRON CORP NEW","CVX",14541,20440,2123744,2131710,195072.8,-.0221201,-.0345318,91.51000214,2007,10,12.18113,.0663172,.2827058,.4326814
30nov2007,"CHEVRON CORP NEW","CVX",14541,20440,2306521,2111442,185321.3,-.0345318,.0633474,87.76999664,2007,11,12.12985,-.0221201,.192575,.2925117
31dec2007,"CHEVRON CORP NEW","CVX",14541,20440,1627992,2111442,197060.9,.0633474,-.1080039,93.33000183,2007,12,12.19127,-.0345318,.0913474,.227344
31jan2008,"CHEVRON CORP NEW","CVX",14541,20440,2811883,2111442,175777.5,-.1080039,.047928,83.25,2008,1,12.07697,.0633474,.1225977,.3167329
29feb2008,"CHEVRON CORP NEW","CVX",14541,20440,2640671,2076680,179965.1,.047928,-.0150012,86.66000366,2008,2,12.10052,-.1080039,-.0106268,.2398475
31mar2008,"CHEVRON CORP NEW","CVX",14541,20440,2569438,2076680,177265.4,-.0150012,.1264058,85.36000061,2008,3,12.0854,.047928,.0006438,.2037052
30apr2008,"CHEVRON CORP NEW","CVX",14541,20440,2360835,2068387,198875.4,.1264058,.0379615,96.15000153,2008,4,12.20043,-.0150012,-.0756663,.1272726
30may2008,"CHEVRON CORP NEW","CVX",14541,20440,2783910,2068387,205080.6,.0379615,-.0002018,99.15000153,2008,5,12.23116,.1264058,.0647267,.2035474
30jun2008,"CHEVRON CORP NEW","CVX",14541,20440,2741466,2068387,205039.2,-.0002018,-.1469787,99.12999725,2008,6,12.23096,.0379615,.144673,.2084548
31jul2008,"CHEVRON CORP NEW","CVX",14541,20440,3504997,2068387,174902.8,-.1469787,.0285005,84.55999756,2008,7,12.07199,-.0002018,.0762635,.1937566
29aug2008,"CHEVRON CORP NEW","CVX",14541,20440,2659260,2054471,177341.9,.0285005,-.0444856,86.31999969,2008,8,12.08584,-.1469787,.0292373,-.0172035
30sep2008,"CHEVRON CORP NEW","CVX",14541,20440,3597174,2054471,169452.8,-.0444856,-.0955384,82.48000336,2008,9,12.04033,.0285005,.0101563,-.0520582
31oct2008,"CHEVRON CORP NEW","CVX",14541,20440,5591853,2054471,153263.5,-.0955384,.0678285,74.59999847,2008,10,11.93991,-.0444856,-.0200811,-.073739
28nov2008,"CHEVRON CORP NEW","CVX",14541,20440,4046653,2031791,160531.8,.0678285,-.0637894,79.01000214,2008,11,11.98625,-.0955384,-.2131619,-.1322681
31dec2008,"CHEVRON CORP NEW","CVX",14541,20440,3923318,2031791,150291.6,-.0637894,-.0466406,73.97000122,2008,12,11.92033,.0678285,-.1905209,-.1286114
30jan2009,"CHEVRON CORP NEW","CVX",14541,20440,2993731,2031791,143281.9,-.0466406,-.1298922,70.51999664,2009,1,11.87257,-.0637894,-.2420042,-.0854184
27feb2009,"CHEVRON CORP NEW","CVX",14541,20440,3063825,2004559,121696.8,-.1298922,.1075605,60.70999908,2009,2,11.70929,-.0466406,-.1528436,-.1679533
31mar2009,"CHEVRON CORP NEW","CVX",14541,20440,3880663,2004559,134786.5,.1075605,-.0169542,67.23999786,2009,3,11.81145,-.1298922,-.2833087,-.2650039
30apr2009,"CHEVRON CORP NEW","CVX",14541,20440,2577776,2004672,132508.8,-.0169542,.0184569,66.09999847,2009,4,11.7944,.1075605,-.1692652,-.2773007
29may2009,"CHEVRON CORP NEW","CVX",14541,20440,2551653,2004672,133651.5,.0184569,-.0062997,66.66999817,2009,5,11.80299,-.0169542,-.0970868,-.3155368
30jun2009,"CHEVRON CORP NEW","CVX",14541,20440,2794063,2004672,132809.5,-.0062997,.0486038,66.25,2009,6,11.79667,.0184569,-.1388335,-.302763
31jul2009,"CHEVRON CORP NEW","CVX",14541,20440,2499538,2004672,139264.6,.0486038,.0165539,69.47000122,2009,7,11.84413,-.0062997,-.0859519,-.1877757
31aug2009,"CHEVRON CORP NEW","CVX",14541,20440,2007688,2005513,140265.6,.0165539,.007006,69.94000244,2009,8,11.85129,.0486038,.0053651,-.1718998
30sep2009,"CHEVRON CORP NEW","CVX",14541,20440,1953545,2005513,141248.3,.007006,.0867528,70.43000031,2009,9,11.85827,.0165539,.1745761,-.1189997
30oct2009,"CHEVRON CORP NEW","CVX",14541,20440,2205891,2005513,153502,.0867528,.0284818,76.54000092,2009,10,11.94147,.007006,.0679373,-.0191153
30nov2009,"CHEVRON CORP NEW","CVX",14541,20440,1790433,2006268,156569.2,.0284818,-.0134547,78.04000092,2009,11,11.96125,.0867528,.1805999,-.0017318
31dec2009,"CHEVRON CORP NEW","CVX",14541,20440,1700196,2006268,154462.6,-.0134547,-.0632549,76.98999786,2009,12,11.94771,.0284818,.1922209,.0966557
29jan2010,"CHEVRON CORP NEW","CVX",14541,20440,2071689,2006268,144692,-.0632549,.0119246,72.12000275,2010,1,11.88236,-.0134547,.1836365,.1348297
26feb2010,"CHEVRON CORP NEW","CVX",14541,20440,2294189,2008353,145203.9,.0119246,.0488243,72.30000305,2010,2,11.88589,-.0632549,.0573733,.2217408
31mar2010,"CHEVRON CORP NEW","CVX",14541,20440,2151624,2008353,152293.4,.0488243,.0739813,75.83000183,2010,3,11.93356,.0119246,.052558,.1162456
30apr2010,"CHEVRON CORP NEW","CVX",14541,20440,2071356,2008742,163592,.0739813,-.084111,81.44000244,2010,4,12.00513,.0488243,.0962681,.1909369
28may2010,"CHEVRON CORP NEW","CVX",14541,20440,2983277,2008642,148378.4,-.084111,-.0813592,73.87000275,2010,5,11.90752,.0739813,.0833847,.2558646
30jun2010,"CHEVRON CORP NEW","CVX",14541,20440,2958935,2008642,136306.5,-.0813592,.1230474,67.86000061,2010,6,11.82266,-.084111,-.0352186,.1575246
30jul2010,"CHEVRON CORP NEW","CVX",14541,20440,2331594,2008642,153078.6,.1230474,-.0185015,76.20999908,2010,7,11.93871,-.0813592,-.1016251,.014062
31aug2010,"CHEVRON CORP NEW","CVX",14541,20440,1980027,2010594,148944.8,-.0185015,.0940875,74.08000183,2010,8,11.91133,.1230474,.0770461,.1202945
30sep2010,"CHEVRON CORP NEW","CVX",14541,20440,1683498,2010594,162958.7,.0940875,.0191239,81.05000305,2010,9,12.00125,-.0185015,.044662,.0919174
29oct2010,"CHEVRON CORP NEW","CVX",14541,20440,1777647,2010594,166075.1,.0191239,-.0110169,82.59999847,2010,10,12.0202,.0940875,.0897455,.099287
30nov2010,"CHEVRON CORP NEW","CVX",14541,20440,2140212,2012428,162946.3,-.0110169,.1269606,80.97000122,2010,11,12.00118,.0191239,.034083,.0892848
31dec2010,"CHEVRON CORP NEW","CVX",14541,20440,1579749,2012428,183634.1,.1269606,.0403288,91.25,2010,12,12.1207,-.0110169,.1166097,.0919765
31jan2011,"CHEVRON CORP NEW","CVX",14541,20440,1506040,2012428,191039.8,.0403288,.1004951,94.93000031,2011,1,12.16024,.1269606,.3698228,.3137133
28feb2011,"CHEVRON CORP NEW","CVX",14541,20440,1814536,2007450,208272.9,.1004951,.0360482,103.75,2011,2,12.2466,.0403288,.2689278,.3505885
31mar2011,"CHEVRON CORP NEW","CVX",14541,20440,2067770,2007450,215780.8,.0360482,.0181413,107.4899979,2011,3,12.28202,.1004951,.4227722,.4171258
29apr2011,"CHEVRON CORP NEW","CVX",14541,20440,1327062,2010241,220000.8,.0181413,-.0342653,109.4400024,2011,4,12.30139,.0360482,.3472967,.3670728
31may2011,"CHEVRON CORP NEW","CVX",14541,20440,1708291,2010241,210894.4,-.0342653,-.0197313,104.9100037,2011,5,12.25911,.0181413,.3459976,.5196964
30jun2011,"CHEVRON CORP NEW","CVX",14541,20440,1756708,2010241,206733.2,-.0197313,.0114741,102.8399963,2011,6,12.23918,-.0342653,.3143567,.5976031
29jul2011,"CHEVRON CORP NEW","CVX",14541,20440,1424589,2010241,209105.3,.0114741,-.0422996,104.0199966,2011,7,12.25059,-.0197313,.1432723,.3944919
31aug2011,"CHEVRON CORP NEW","CVX",14541,20440,3141933,2002983,197974.8,-.0422996,-.0632335,98.83999634,2011,8,12.1959,.0114741,.1115624,.4370805
30sep2011,"CHEVRON CORP NEW","CVX",14541,20440,2331163,2002983,185456.2,-.0632335,.1345719,92.58999634,2011,9,12.13057,-.0422996,-.0326683,.2579366
31oct2011,"CHEVRON CORP NEW","CVX",14541,20440,2078030,2002983,210413.4,.1345719,-.0135174,105.0500031,2011,10,12.25683,-.0632335,-.125365,.1562802
30nov2011,"CHEVRON CORP NEW","CVX",14541,20440,2247466,1991484,204764.4,-.0135174,.0348181,102.8199997,2011,11,12.22962,.1345718,-.0253453,.3264969
30dec2011,"CHEVRON CORP NEW","CVX",14541,20440,1599697,1991484,211893.9,.0348181,-.0308271,106.4000015,2011,12,12.26384,-.0135174,-.0044057,.1611463
31jan2012,"CHEVRON CORP NEW","CVX",14541,20440,1572333,1991484,205361.8,-.0308271,.0660396,103.1200027,2012,1,12.23253,.0348181,.0509965,.1549957
29feb2012,"CHEVRON CORP NEW","CVX",14541,20440,1309955,1976967,215726.6,.0660396,-.0175037,109.1200027,2012,2,12.28177,-.0308271,.0070425,.0171699
30mar2012,"CHEVRON CORP NEW","CVX",14541,20440,1469927,1976967,211950.6,-.0175037,-.0060629,107.2099991,2012,3,12.26411,.0660396,.1209633,.0466149
30apr2012,"CHEVRON CORP NEW","CVX",14541,20440,1194622,1972674,210208.1,-.0060629,-.0689752,106.5599976,2012,4,12.25585,-.0175037,.175685,.009973
31may2012,"CHEVRON CORP NEW","CVX",14541,20440,1621792,1972674,193933.6,-.0689752,.073136,98.30999756,2012,5,12.17527,-.0060629,.0299542,.0394674
29jun2012,"CHEVRON CORP NEW","CVX",14541,20440,1572864,1972674,208117.1,.073136,.038673,105.5,2012,6,12.24586,-.0689752,-.0279475,-.0127504
31jul2012,"CHEVRON CORP NEW","CVX",14541,20440,1342896,1972674,216165.6,.038673,.0317576,109.5800018,2012,7,12.2838,.073136,.0080462,.0474347
31aug2012,"CHEVRON CORP NEW","CVX",14541,20440,1130073,1962140,220073.6,.0317576,.0392296,112.1600037,2012,8,12.30172,.038673,.0803339,.1359942
28sep2012,"CHEVRON CORP NEW","CVX",14541,20440,1179134,1962140,228707,.0392296,-.054215,116.5599976,2012,9,12.3402,.0317576,.0455923,.2511876
31oct2012,"CHEVRON CORP NEW","CVX",14541,20440,1294587,1962140,216307.7,-.054215,-.0331157,110.2406998,2012,10,12.28446,.0392296,.105969,.1460457
30nov2012,"CHEVRON CORP NEW","CVX",14541,20440,1284280,1957181,206854.5,-.0331157,.023181,105.6900024,2012,11,12.23977,-.054215,.0523895,.0987654
31dec2012,"CHEVRON CORP NEW","CVX",14541,20440,1254399,1957181,211649.5,.023181,.0648234,108.1399994,2012,12,12.26269,-.0331157,.0929235,.0266335
31jan2013,"CHEVRON CORP NEW","CVX",14541,20440,1194529,1957181,225369.4,.0648234,.0251845,115.1500015,2013,1,12.3255,.023181,.0420473,.0838436
