exchange,year,comname,ticker,TOTAL_PRODUCTION,OIL_PRODUCTION,NGL_PRODUCTION,GAS_PRODUCTION,PRICE_OIL_HEDGED,PRICE_GAS_HEDGED,PRICE_OIL_UNHEDGED,PRICE_GAS_UNHEDGED,TOTAL_LINE_OF_CREDIT,TOTAL_CREDIT_UTILIZED,AVAIL_LINE_OF_CREDIT,Debt_Yr_1,Debt_YR_23,Debt_YR_45,Debt_yr_ge5,Remaining_DEBT,OIL_RESERVE,GAS_RESERVE,OilGas_reserve,OIL_DEVELOPED_RESV,GAS_DEVELOPED_RESV
US,2014,    Sanchez Energy Corp,SNEC,30.52328767,16.65643836,7.096164384,40.62328767,89.26,4.13,88.64,4.06,1500,0,300,0,0,,,,99.818,209.653,134.76,46.014,110.543
US,2013,    Sanchez Energy Corp,SNEC,10.607,7.969,1.247,8.352,96.87,3.63,99.82,3.64,,,,0,,,600,,52.035,40.156,58.727,21.282,20.582
US,2012,    Sanchez Energy Corp,SNEC,1.2809,1.1418,0.0019,0.823,,,101.4,2.54,,,,,,,,,18.576,15.788,21.207,3.31,2.433
US,2011,    Sanchez Energy Corp,SNEC,0.4759,0.3997,0.0014,0.4496,,,95.31,3.59,,,,,,,,,5.61,6.418,6.68,0.689,1.674
US,2010,    Sanchez Energy Corp,SNEC,0.1674,0.1529,,0.0874,,,78.92,4.68,,,,,,,,,2.630964,2.6525,3.073047,0.361983,1.540698
US,2009,    Sanchez Energy Corp,SNEC,0.0092,0.0093,,,,,71.79,,,,,,,,,,0.005638,0.005525,0.006559,0.005638,0.005525
US,2008,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2007,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2006,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2005,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2004,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2003,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2002,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2001,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2000,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,1999,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,1998,    Sanchez Energy Corp,SNEC,,,,,,,,,,,,,,,,,,,,,
US,2018,    Southwestern Energy Co,SWN,431.8164384,9.334246575,53.9890411,2210.958904,56.07,2.35,56.79,2.45,3500,0,3500,0,52,213,2077,2318,646.07,8044,1986.736667,193.517,4395
US,2017,    Southwestern Energy Co,SWN,409.3296804,6.375342466,39.02739726,2183.561644,43.12,2.19,43.12,2.23,809,0,0,0,1283,1000,2150,4391,608.091,11126,2462.424333,156.726,6979
US,2016,    Southwestern Energy Co,SWN,398.6265938,5.989071038,33.80327869,2153.005464,31.2,1.64,31.2,1.59,809,0,635,1,316,2368,2000,4653,64.454,4866,875.454,64.454,4789
US,2015,    Southwestern Energy Co,SWN,446.0283105,6.205479452,29.32054795,2463.013699,33.25,2.37,33.25,1.91,2000,116,1900,1,1882,850,2000,4729,49.7,5917,1035.866667,49.7,5474
US,2014,    Southwestern Energy Co,SWN,351.0484018,0.643835616,0.632876712,2098.630137,79.91,3.72,79.91,3.74,2000,,500,5002,966,,1000,6967,156.314,9809,1791.147333,46.077,5675
US,2013,    Southwestern Energy Co,SWN,299.878,0.378,0,1797,103.32,3.65,103.32,3.17,2000,,2000,1.2,2.4,948.7,1000,1951.296,0.373,6974.077,1162.719167,0.372,4237.495
US,2012,    Southwestern Energy Co,SWN,257.227,0.227,0,1542,101.54,3.44,101.54,2.34,1500,,1500,1.2,2.4,41.2,1624.6,1669.4,0.244,4016.798,669.7103333,0.243,3195.662
US,2011,    Southwestern Energy Co,SWN,228.315,0.28,,1368.21,94.08,4.19,94.08,3.56,1500,671.5,828.5,1.2,2.4,673.9,665.8,1343.3,0.996,5887.207,982.1971667,0.983,3254.018
US,2010,    Southwestern Energy Co,SWN,184.7621667,0.47,,1105.753,76.84,4.64,76.84,3.93,1000,421.2,578.8,1.2,423.6,2.4,667,1094.2,1.219,4929.98,822.8823333,1.173,2687.238
US,2009,    Southwestern Energy Co,SWN,137.1893333,0.34,,821.096,54.99,5.3,54.99,3.34,1000,324.5,675.5,1.2,326.9,2.4,668.2,998.7,1.059,3650.303,609.4428333,1.028,1972.767
US,2008,    Southwestern Energy Co,SWN,88.84166667,1.05,,526.75,107.18,7.52,107.18,7.73,1000,,1000,61.2,2.4,2.4,669.4,674.2,1.507,2175.528,364.095,1.352,1336.37
US,2007,    Southwestern Energy Co,SWN,51.84833333,1.68,,301.01,69.12,6.8,69.12,6.16,1000,842.2,157.8,1.2,62.4,844.6,70.6,978.8,8.912,1396.856,241.7213333,7.269,880.278
US,2006,    Southwestern Energy Co,SWN,33.00333333,1.91,,186.56,58.36,6.55,63.17,6.37,750,,750,1.2,62.4,2.4,71.8,137.8,7.898,978.934,171.0536667,6.994,623.87
US,2005,    Southwestern Energy Co,SWN,27.86666667,1.93,,155.62,42.62,6.51,54.37,7.73,500,,500,0,0,60,40,100,9.079,772.339,137.8021667,8.309,551.456
US,2004,    Southwestern Energy Co,SWN,24.70966667,1.693,,138.1,31.47,5.21,40.55,5.8,500,80,420,125,0,60,140,325,8.508,594.483,107.5885,7.767,491.697
US,2003,    Southwestern Energy Co,SWN,18.806,1.455,,104.11,26.72,4.2,29.66,5.15,300,53.8,246.2,0,125,53.8,100,278.8,7.675,457.016,83.84433333,6.719,369.867
US,2002,    Southwestern Energy Co,SWN,18.307,1.868,,98.63,21.02,3,23.94,3.11,125,117.4,7.6,0,242.4,0,100,342.4,6.784,374.614,69.21966667,5.633,286.276
US,2001,    Southwestern Energy Co,SWN,18.18,1.97,,97.26,23.55,3.85,23.58,4.16,155,100,55,,,,,,7.704,355.813,67.00616667,6.429,281.461
US,2000,    Southwestern Energy Co,SWN,16.28,1.85,,86.58,22.99,2.88,29.38,3.92,180,171,9,,,,,,8.13,331.754,63.42233333,7.1,270.83
US,1999,    Southwestern Energy Co,SWN,,,,,,,,,,,,,,,,,,,,,
US,1998,    Southwestern Energy Co,SWN,,,,,,,,,,,,,,,,,,,,,
US,2018,    Ultra Petroleum Corp,UPLMQ,125.5972603,6.690410959,,713.4410959,59.44,2.48,62.88,2.77,800,0,800,7.313,19.5,318.535,1698.687,2093.372,23.445,2921.833,510.4171667,17.876,2243.956
US,2017,    Ultra Petroleum Corp,UPLMQ,126.3283105,7.602739726,,712.3534247,48.05,2.92,48.05,2.88,400,0,400,0,17.063,719.5,1438.437,2233.789,27.189,2955.992,519.8543333,21.723,2261.289
US,2016,    Ultra Petroleum Corp,UPLMQ,128.6519817,7.977032877,,724.0496932,38.24,2.31,38.24,2.31,,999,,0,0,,0,3814.497,31.378,2321.613,418.3135,21.475,2321.613
US,2015,    Ultra Petroleum Corp,UPLMQ,132.488248,9.678268,,736.85988,40.31,3.14,40.31,2.59,1000,630,370,3390,0,0,0,3390,32.015,2336.28,421.395,32.015,2336.28
US,2014,    Ultra Petroleum Corp,UPLMQ,113.675,9.33,,626.07,76.47,4.03,76.32,4.24,1000,518,482,100,696,823,1759,3378,89.759,4831.194,894.958,37.599,2245.004
US,2013,    Ultra Petroleum Corp,UPLMQ,105.98,3.28,,616.2,91.25,3.57,,3.66,1000,460,540,,622,766,1082,2470,34.119,3409.742,602.4093333,20.566,1777.267
US,2012,    Ultra Petroleum Corp,UPLMQ,117.35,3.51,,683.04,89.08,4.01,,2.79,1000,277,723,,100,455,1282,1837,18.137,2966.445,512.5445,10.531,1820.994
US,2011,    Ultra Petroleum Corp,UPLMQ,112.0005,3.858,,648.855,84.79,5.05,,4.15,1000,343,657,0,0,505,1398,,33.081,4778.554,829.5066667,11.794,1973.391
US,2010,    Ultra Petroleum Corp,UPLMQ,97.54200667,3.65479,,563.3233,69.69,4.88,,4.31,500,0,500,0,,100,1460,,31.684,4200.155,731.7098333,11.013,1678.697
US,2009,    Ultra Petroleum Corp,UPLMQ,82.24154667,3.61643,,471.7507,49.8,4.88,,3.49,500,260,240,0,260,100,435,,29.185,3736.601,651.9518333,11.627,1541.813
US,2008,    Ultra Petroleum Corp,UPLMQ,66.34520167,3.07397,,379.62739,87.4,7.11,,7.12,500,270,230,,0,270,300,,27.0075,3355.7877,586.30545,11.462,1412.562
US,2007,    Ultra Petroleum Corp,UPLMQ,55.39545,7.9261,,299.1178,60.76,4.65,,4.66,500,290,210,,0,290,,,22.8315,2842.6549,496.6073167,17.528,1084.224
US,2006,    Ultra Petroleum Corp,UPLMQ,41.8,6.02036,,214.7821,64.52,6,,6,500,290,210,,,330,,,21.8293,2258.1007,398.1794167,9.208,842.969
US,2005,    Ultra Petroleum Corp,UPLMQ,33.71961667,5.5359,,169.1023,57.37,6.84,,,500,300,200,,,,,,20.2656,1900.2228,336.9694,7.571,635.591
US,2004,    Ultra Petroleum Corp,UPLMQ,22.52301,2.58356,,119.6367,35.87,5.13,,,200,102,98,,,102,,,18.9767,1414.0006,254.6434667,8.551,514.686
US,2003,    Ultra Petroleum Corp,UPLMQ,13.9,0.58,,75.676,31.86,4.16,,,200,99,101,,99,,,,8.3425,1023.3673,178.9037167,3.028,359.072
US,2002,    Ultra Petroleum Corp,UPLMQ,7.947,0.414,,45.194,25.39,2.33,,,150,86,64,,86,,,,5.559,667.121,116.7458333,2.003,222.608
US,2001,    Ultra Petroleum Corp,UPLMQ,5.57029,0.31894,,31.5081,25.74,3.32,,,40,,40,,,,,,3.4828,423.8296,74.12106667,1.295,150.397
US,2000,    Ultra Petroleum Corp,UPLMQ,2.557,0.138,,14.513,31.83,3.66,,,,,,,,,,,1.29,160.389999,28.021999,0.688,85.140999
US,1999,    Ultra Petroleum Corp,UPLMQ,,,,,,,,,,,,,,,,,,,,,
US,1998,    Ultra Petroleum Corp,UPLMQ,,,,,,,,,,,,,,,,,,,,,
US,2018,    Unit Corp,UNT,46.76712329,7.874,13.494,152.398,55.78,2.46,63.78,2.42,425,0,425,43.063,708.989,0,0,752.052,70.354,535.963,159.681,48.707,377.216
US,2017,    Unit Corp,UNT,43.82465753,7.439,12.979,140.437,49.44,2.46,48.98,2.49,875,178,297,49.133,271.871,665.927,0,986.931,64.999,508.65,149.774,48.22,388.446
US,2016,    Unit Corp,UNT,47.33424657,8.125,13.699,152.28,40.5,2.07,39.05,1.98,875,160.8,314.2,47.532,95.065,871.023,0,1013.62,50.178,405.579,117.7745,41.226,347.121
US,2015,    Unit Corp,UNT,54.74366667,10.365,14.449,179.578,50.79,2.63,45.04,2.25,900,281,269,,,,,,54.422,484.868,135.2333333,45.897,416.395
US,2014,    Unit Corp,UNT,50.08,10.53,12.68,161.24,89.43,3.92,89.32,3.92,900,166,734,47.82,421.505,86.125,708.99,1264.44,71.196,646.961,179.0228333,53.298,500.95
US,2013,    Unit Corp,UNT,45.85,9.21,10.72,155.49,95.06,3.32,95.18,3.33,900,,800,43.062,86.125,86.125,805.969,1021.281,62.97,581.784,159.934,46.031,464.234
US,2012,    Unit Corp,UNT,38.88166667,8.96,7.64,133.69,92.6,3.37,90.19,2.53,900,71.1,728.9,45.091,90.183,158.648,805.969,1099.891,57.164,555.647,149.7718333,42.098,452.844
US,2011,    Unit Corp,UNT,33.14833333,6.88,6.13,120.83,87.18,4.26,93.49,3.78,750,50,550,17.92,35.839,85.435,322.376,461.57,42.342,442.135,116.0311667,32.267,372.311
US,2010,    Unit Corp,UNT,27.02095,4.1671,4.2438,111.6603,69.52,5.62,76.65,4.05,325,163,162,,,,,163,33.611,420.486,103.692,8.75,346.928
US,2009,    Unit Corp,UNT,27.72009167,3.52329,4.07671,120.72055,56.33,5.59,56.64,3.26,325,30,295,,,,,30,26.322,419.061,96.1655,20.721,338.217
US,2008,    Unit Corp,UNT,28.93469833,3.45479,3.80274,130.06301,93.87,7.62,98.02,7.53,325,199.5,125.5,,,,,199.5,19.87,450.135,94.8925,16.146,355.824
US,2007,    Unit Corp,UNT,24.986295,2.98904,2.15068,119.07945,70.61,6.3,70.61,6.24,275,120.6,154.4,,,,,120.6,15.825,419.616,85.761,12.903,326.071
US,2006,    Unit Corp,UNT,24.1495,3.981,,121.011,55.11,6.17,55.11,6.17,275,174.3,100.7,,,,,174.3,11.583,406.4,79.31633333,9.507,307.734
US,2005,    Unit Corp,UNT,18.52166667,2.97,,93.31,50.14,7.64,50.14,7.76,235,145,90,,,,,145,9.871,352.841,68.67783333,8.454,269.379
US,2004,    Unit Corp,UNT,15.26666667,2.87,,74.38,33.2,5.43,36.63,5.43,150,95.5,54.5,,,,,95.5,8.561,295.406,57.79533333,7.03,223.611
US,2003,    Unit Corp,UNT,10.83333333,1.4,,56.6,26.94,4.87,26.95,4.869,100,,100,,,,,0.4,5.141,254.192,47.50633333,3.984,128.853
US,2002,    Unit Corp,UNT,9.957066667,1.2959,,51.967,21.54,2.87,21.54,2.87,100,30.5,40,,,,,31.5,4.096,244.811,44.89783333,2.951,168.366
US,2001,    Unit Corp,UNT,9.9616,1.3479,,51.6822,23.62,4,23.58,3.89,100,30,60,,,,,32,4.343,228.254,42.38533333,2.753,150.757
US,2000,    Unit Corp,UNT,10.14593333,1.34,,52.8356,26.95,3.91,,,100,52,70,,,,,55,4.183,215.637,40.1225,3.222,163.107
US,1999,    Unit Corp,UNT,9.1221,1.16,,47.7726,17.51,2.05,,,100,62.4,85,,,,,68.547,4.527,187.339,35.75016667,3.583,145.459
US,1998,    Unit Corp,UNT,8.73196347,1.21369863,,45.10958904,12.81,,,,,,,,,,,,3.245,161.317993,30.131001,2.365,119.835999
US,2018,    W&T Offshore Inc,WTI,36.51,18.32054794,3580.821918,87.64657534,65.62,3.11,,,250,,219.4,0,0,646,,633.535,48.9,210.5,83.98333333,39.1,166.8
US,2017,    W&T Offshore Inc,WTI,39.921,19.35342466,3.78630137,100.6958904,48.13,2.93,,,150,,149.7,22.9,801.6,171.5,,992.052,42.2,192.2,74.23333333,33.3,173.5
US,2016,    W&T Offshore Inc,WTI,41.98,19.67486339,4.213114754,108.5546448,37.35,2.53,,,150,,149.5,8.2,327.5,510.1,180.1,1020.727,41.1,197.8,74.06666667,34.2,183.1
US,2015,    W&T Offshore Inc,WTI,46.709,21.23561644,4.394520548,126.4739726,45.05,2.67,,2.67,,0,,0,0,900,0,1196.855,42.1,205.4,76.33333333,35.8,198.5
US,2014,    W&T Offshore Inc,WTI,48.317,19.66027397,5.78630137,137.2273973,90.96,4.35,,4.35,1200,447,302.4,,,,,1352.12,77.5,254.9,119.9833333,46.4,221.1
US,2013,    W&T Offshore Inc,WTI,49.27833333,19.23,5.73,145.91,102.44,3.55,,3.55,1200,290,509.6,0,0,290,900,1205.421,74.4,259.9,117.7166667,47.3,232.7
US,2012,    W&T Offshore Inc,WTI,46.81,16.48,5.82,147.06,103.08,2.94,104.35,2.94,,170,554.4,0,0.17,,0.9,1087.611,70,285.1,117.5166667,46.3,243.5
US,2011,    W&T Offshore Inc,WTI,46.432,16.712,5.2,147.12,104.3,4.12,105.92,4.12,,117,457.6,0,,117,600,717,68.5,289.7,116.7833333,34.4,251.4
US,2010,    W&T Offshore Inc,WTI,39.73666667,19.32,,122.5,76.87,4.18,77.27,4.01,405.5,0.4,405.1,0,,450,0,450,38.2,256.3,80.91666667,27,229.1
US,2009,    W&T Offshore Inc,WTI,43.28,19.71,,141.42,55.67,3.96,55.67,3.97,405.5,,404.8,0,,450,0,450,34.2,165.8,61.83333333,23.7,141.275
US,2008,    W&T Offshore Inc,WTI,44.79451833,19.17808,,153.69863,94.67,9.42,98.72,9.4,,,,,,,,,43.876,227.872,81.85466667,24.64,186.302
US,2007,    W&T Offshore Inc,WTI,57.76253333,22.7397,,210.137,67.01,7.28,67.58,7.2,500,,500,3,304.3,74.2,450,654.764,50.997,332.819,106.4668333,26.666,235.293
US,2006,    W&T Offshore Inc,WTI,45.28916667,17.6878,,165.6082,57.97,7.23,57.7,7.08,300,122,300,276.5,128,292.5,0,684.997,55.659,401.237,122.5318333,20.311,168.26
US,2005,    W&T Offshore Inc,WTI,32.4466,11.1918,,127.5288,,,48.85,8.27,300,40,229.7,0,,40,0,,45.937,215.92,81.92366667,24.773,169.995
US,2004,    W&T Offshore Inc,WTI,37.63931667,13.2795,,146.1589,,,36.77,6.18,230,35,190,0,35,,0,,39.981,227.573,77.90983333,20.311,168.26
US,2003,    W&T Offshore Inc,WTI,,,,,,,,,,,,,,,,,,,,,
US,2002,    W&T Offshore Inc,WTI,,,,,,,,,,,,,,,,,,,,,
US,2001,    W&T Offshore Inc,WTI,,,,,,,,,,,,,,,,,,,,,
US,2000,    W&T Offshore Inc,WTI,,,,,,,,,,,,,,,,,,,,,
US,1999,    W&T Offshore Inc,WTI,,,,,,,,,,,,,,,,,,,,,
US,1998,    W&T Offshore Inc,WTI,,,,,,,,,,,,,,,,,,,,,
US,2018,    WPX Energy Inc,WPX,127.1,81.6,18.4,162.6,51.58,1.97,60.14,1.46,1500,52,1396,0,0,1359,1150,2509,376.3,617.7,479.25,204.8,365.4
US,2017,    WPX Energy Inc,WPX,109.8,61.3,13.8,208.5,46.03,2.17,46.36,1.89,1200,70,1060,0,350,1100,1150,2600,337.7,591,436.2,169.1,321.2
US,2016,    WPX Energy Inc,WPX,84.6,41.5,10,199,48.81,3.25,,,1200,66,893,1,0,500,2100,2601,224.1,734.5,346.5166667,108.5,440.2
US,2015,    WPX Energy Inc,WPX,71,34.2,6.6,181,70.82,6.01,,,1750,265,495,1,355,765,2100,3221,218,2190.2,583.0333333,132.5,1618.2
US,2014,    WPX Energy Inc,WPX,170.4,23.5,2.5,204,78.32,3.57,,,1500,280,940,1,400,280,1600,2281,201.6,3149.6,726.5333333,103.9,2090
US,2013,    WPX Energy Inc,WPX,209.7216667,21.81,20.79,1002.73,90.21,2.99,90.21,2.97,1500,,680,3,416,400,1100,1919,188.6,3723.6,809.2,85.4,2325.3
US,2012,    WPX Energy Inc,WPX,231.1083333,18,28.89,1105.31,85.58,3.38,83.35,2.32,1510,8,1500,1,7,402,1100,1510,209.8,3458.7,786.25,102.2,2228
US,2011,    WPX Energy Inc,WPX,221.8383333,12.89,28.05,1085.39,85.3,4.32,84.91,3.48,1510,2,1500,1,2,,1500,1503,206.3,4108.9,891.1166667,101.3,2574.2
US,2010,    WPX Energy Inc,WPX,212.8766667,7.77,22.52,1095.52,66.32,4.57,66.32,3.73,,,,,,,,,147.5,4036.7,820.2833333,69.3,2439.8
US,2009,    WPX Energy Inc,WPX,206.02,7.67,,1190.1,44.92,4.84,44.92,3.41,,,,,,,,,94.9,4190.3,793.2833333,49.8,2376.4
US,2008,    WPX Energy Inc,WPX,193.8433333,7.56,,1117.7,84.63,7.03,84.63,6.94,,,,,,,,,,,,,
US,2007,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2006,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2005,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2004,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2003,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2002,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2001,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2000,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,1999,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,1998,    WPX Energy Inc,WPX,,,,,,,,,,,,,,,,,,,,,
US,2018,    Whiting Petroleum Corp,WLL,127.9452055,86.30136986,20.2739726,128.2191781,53.72,1.66,58.7,1.66,1750,,1750,0,1435.684,408.296,1000,2792.321,398.248,731.084,520.095,277.594,529.154
US,2017,    Whiting Petroleum Corp,WLL,118.0821918,80.2739726,19.17808219,113.1506849,44.59,1.78,44.3,1.78,2300,,2300,961.409,562.075,1747.218,1408.296,2764.716,476.532,846.477,617.612,256.786,473.829
US,2016,    Whiting Petroleum Corp,WLL,129.9,93.12876712,18.19726027,113.5287671,38.82,1.4,34.36,1.4,2500,550,1900,0,1786.53,2871.368,408.296,3535.303,496.26,715.659,615.5365,235.053,337.86
US,2015,    Whiting Petroleum Corp,WLL,163.2876712,129.3150685,15.06849315,112.6027397,45.54,2.2,40.95,2.2,3500,800,2700,0,350,3150,1950,5197.704,709.624,665.66,820.5673333,353.881,300.631
US,2014,    Whiting Petroleum Corp,WLL,114.5205479,91.78082192,9.04109589,82.73972603,82.79,5.53,81.5,5.53,4500,1400,3100,0,,,,5602.389,698.313,492.02,780.3163333,362.528,298.237
US,2013,    Whiting Petroleum Corp,WLL,94.1,73.9,7.6,73.6,89.26,4.04,90.39,4.04,1200,,1197,0,0,350,,2653.834,392.29,277.514,438.5423333,221.925,183.129
US,2012,    Whiting Petroleum Corp,WLL,82.5,63.11,7.65,70.49,82.61,3.48,83.86,3.42,2000,1200,797.6,0,250,1200,350,1800,341.383,224.264,378.7603333,215.049,160.893
US,2011,    Whiting Petroleum Corp,WLL,67.9452,55.8904,,72.3288,83.42,4.96,84.92,4.92,1500,781.4,718.6,1.526,250,780,350,1380,297.753,284.975,345.2488333,203.084,211.297
US,2010,    Whiting Petroleum Corp,WLL,64.61666667,52.1,,75.1,69.19,4.9,70.53,4.86,1100,200.4,899.6,1.786,3.187,450,350,622.493,254.278,303.544,304.8686667,178.409,220.53
US,2009,    Whiting Petroleum Corp,WLL,55.56833333,42.19,,80.27,52.08,3.8,52.51,3.75,1100,160.3,939.7,0,310,470,0,780,223.796,307.393,275.0281667,144.813,178.782
US,2008,    Whiting Petroleum Corp,WLL,47.85,33.97,,83.28,78.41,7.68,86.99,7.68,1200,622.8,277.2,0,620,370,250,1240,180.008,354.779,239.1378333,120.961,229.224
US,2007,    Whiting Petroleum Corp,WLL,40.36333333,26.3,,84.38,62.36,6.19,64.57,6.19,1200,250,650,0,250,150,470,870,196.318,326.742,250.775,127.291,237.03
US,2006,    Whiting Petroleum Corp,WLL,41.49666667,26.84,,87.94,56.32,6.65,57.27,6.59,1200,380,495,0,0,380,615.396,995.396,195.035,318.873,248.1805,122.496,226.516
US,2005,    Whiting Petroleum Corp,WLL,33.005,19.17,,83.01,48.54,6.56,51.26,7.03,1200,260.3,939.7,0,0,260,615.098,875.098,199.199,386.412,263.601,111.954,267.429
US,2004,    Whiting Petroleum Corp,WLL,21.59,10.13,,68.76,37.39,5.56,38.72,5.56,750,175,575,3.167,,175,150.261,328.428,87.588,339.856,144.2306667,60.625,242.662
US,2003,    Whiting Petroleum Corp,WLL,34.26694667,14.24628,,120.124,27.13,4.48,27.5,4.78,350,185,165,0,188,0,0,188,34.64,231.011,73.14183333,26.157,171.881
US,2002,    Whiting Petroleum Corp,WLL,16.073,6.301,,58.630001,22.08,3.2,23.35,3.21,,,,,,,,,29.458,235.988007,68.789001,23.784,167.617996
US,2001,    Whiting Petroleum Corp,WLL,14.79452,5.753425,,54.246574,23.85,3.82,,,,,,,,,,,14.805,227.520996,52.724998,11.046,136.817001
US,2000,    Whiting Petroleum Corp,WLL,,,,,,,,,,,,,,,,,,,,,
US,1999,    Whiting Petroleum Corp,WLL,,,,,,,,,,,,,,,,,,,,,
US,1998,    Whiting Petroleum Corp,WLL,,,,,,,,,,,,,,,,,,,,,
LN,2018,    BP PLC,BP/,3683,2091,100,8660,67.81,3.92,,,16365,,,11607,17056,17495,28429,74587,11455,49239,,6565,25935
LN,2017,    BP PLC,BP/,3550.666667,2163,97,7744,49.92,3.19,,,10960,,,9291,17062,16580,27708,70641,10672,45059,,6378,23221
LN,2016,    BP PLC,BP/,3280.429907,1958,,7075,38.27,2.84,,,9160,,,7755,14548,14368,26837,63508,10333,43368,,6043,21015
LN,2015,    BP PLC,BP/,3277,1907,,7146,45.63,3.8,,,9260,,,7764,13317,13341,22270,56692,9559,44197,,5724,21865
LN,2014,    BP PLC,BP/,3151,1927,,7100,87.96,5.7,,,9560,,,7653,13201,11404,23168,56161,9816,44696,,5859,39621
LN,2013,    BP PLC,BP/,3230,2013,,7061,99.24,5.35,,,13900,,,8186,14582,11870,16755,51393,10069,45975,,5864,23497
LN,2012,    BP PLC,BP/,3331,2056,,7393,102.1,4.75,,,14043,,,10232,13089,12616,15739,51676,10050,40305,,5550,22758
LN,2011,    BP PLC,BP/,3454,2157,,7518,101.29,4.69,,,11582,,,9570,17382,11848,12574,47242,10565,41659,,5817,23267
LN,2010,    BP PLC,BP/,3822,2374,,8401,73.41,3.97,,,12500,,,9200,13925,11497,6928,41550,10709,42700,,6068,23812
LN,2009,    BP PLC,BP/,3998,2535,,8485,59.86,3.25,,,4950,,,9681,12022,8548,6466,36717,10511,45130,,6191,24067
LN,2008,    BP PLC,BP/,3838,2401,,8334,95.43,6,,,4950,,,15647,9120,7591,1927,35192,10353,45208,,6106,22190
LN,2007,    BP PLC,BP/,3818,2414,,8143,69.98,4.53,,,4950,,4950,16293,11320,3612,1917,33142,10073,44900,,5933,22333
LN,2006,    BP PLC,BP/,3926.203333,2475,,8417,61.91,4.72,,,4700,,4700,9164,9066,2128,8322,28680,9781,45931,,5983,22071
LN,2005,    BP PLC,BP/,4014.41,2562,,8424,50.27,4.9,,,4500,,4500,15336,5686,,5359,33296,9565,48304,,5687,22806
LN,2004,    BP PLC,BP/,3997,2531,,8503,35.39,3.86,,,4500,,,14313,4319,,7104,32875,9934,48507,,6133,22357
LN,2003,    BP PLC,BP/,3556.5,2121,,8613,27.25,3.39,,,3700,,3700,9456,4789,,7328,28512,10081,48024,,4136,23654
LN,2002,    BP PLC,BP/,3469.166992,1771,,8707,22.690001,2.46,,,3600,,3600,10086,1510,,8144,25155,9165,48789,,5513,25279
LN,2001,    BP PLC,BP/,3369.666992,1931,,8632,22.5,3.3,,,3400,,3400,9090,2159,,9287,,8376,46175,,5290,25281
LN,2000,    BP PLC,BP/,3196.166992,1928,,7609,26.629999,2.91,,,3450,,3450,6418,3834,,10047,,7643,43918,,5304,25537
LN,1999,    BP PLC,BP/,3072.166992,2061,,6067,16.700001,2.1,,,3000,,3000,4900,1505,,5764,,7572,35526,,4828,20498
LN,1998,    BP PLC,BP/,3017,2049,,5808,12.1,1.8,,,,,,,,,,,7304,31001,,5318,19551
LN,1997,    BP PLC,BP/,2906.333333,1930,,5858,18.3,,,,,,,,,,,,5030,10504,,3048,6575
CN,2018,    Cenovus Energy Inc,CVE,483.458,368.91,26.539,528,29.298773,1.303711,29.337345,1.326853,2422.196124,0,2422.196124,500.5871991,0,951.262478,5331.03347,6782.883147,4915,1513,,913,1189
CN,2017,    Cenovus Energy Inc,CVE,470.5373333,342.703,18.001,659,29.153508,1.656012,31.425711,2.588,3592.24076,0,3592.24076,0,1301.987707,500.5188792,5858.545542,7661.052127,4881,2110,,919,1661
CN,2016,    Cenovus Energy Inc,CVE,271.453,204.722,1.064,394,25.982945,1.750811,23.545393,1.750811,2973.977695,0,2973.977695,0,1298.141264,0,3443.866171,4742.007435,2558,652,,523,647
CN,2015,    Cenovus Energy Inc,CVE,276.168,203.187,1.148,431,26.315,2.5721,27.6601,2.228,2892.681516,,2892.681516,0,0,1300.983512,3453.138559,4754.122071,2426,721,,517,717
CN,2014,    Cenovus Energy Inc,CVE,277.105,198.045,1.06,468,56.3371,3.8838,56.3371,2.897,2582.866982,,2582.866982,0,0,0,3445.544554,4743.865691,2246,796,,452,792
